text,date,from
Just like you gonna quarantine in the hotel why can&#39;t we just do it at home,20210215,DailyMail
"Worse than prison, you get yard time in jail but not here",20210215,DailyMail
Conditioning the uk population to accept North Korea like covid dictatorship,20210215,DailyMail
The facilities are terrible and hotels are very poor and don&#39;t cater for halal food and people should be go for exercise and no wifi easy money and worse than prison,20210215,DailyMail
"No smoking for 10 days, thats fine ill just light it up in the hotel room and anyone who tries to take the cigarette out of my hand can have it stubbed out in their eyeball !!",20210215,DailyMail
"HMP Radisson Blue.<br>Are you catering for dietary requirements not on your normal menus. Vegan, Diabetic, lactose intolerant, Coeliac. <br>Why only soft sugary fizzy drinks on the menu sparkling water should be on that menu as well and I note one meal was a choice of pies.!!!! I&#39;ve seen pictures of the food in a box it looks ghastly and apparently it&#39;s warm, not hot.<br>Why no desert or cheeses or fruit.<br>What happens then to people who smoke? Even prisoners are allowed to smoke. I don&#39;t smoke but I feel sorry for those who do.<br>This is a PR exercise by the Gov.<br>Everyone in red zones mix at the airport, I took three flights then the transit busses and trains are jam packed.<br>South Africa&#39;s numbers are right down, everything is open moving to level 1. UK Gov in panic mode. What about the immigrants arriving in Dover, did they get to do 10 days quarantine at £1750 each.....i don&#39;t think so.",20210215,DailyMail
I think we the public need to stop using airlines public service hit the government were it hurts in the pocket dont let them have they way with us they just want our money thats all,20210215,DailyMail
"UK government ripoff on arriving passengers. A benefit for hoteliers of £1,050,000 for ten days.",20210215,DailyMail
£175 à night rip off,20210215,DailyMail
More like hotel gulag,20210215,DailyMail
Lots of people are upset you guys giving us cold &amp;  hram food thats not fair no facilities there👎,20210215,DailyMail
Will elderly people be a main priority too.,20210215,DailyMail
I would love to know how many travelers have tested positive while staying at the hotel. I bet that it isn&#39;t many.,20210215,DailyMail
"\"All that is wrong!!! Bring those lying bastards down!!! so much money is made from &#39;illusive danger&#39; <br>prison camp that what it is - in reality<br><a href=\"\"https://www.youtube.com/watch?v=wX9M3tDu-jI\"\">https://www.youtube.com/watch?v=wX9M3tDu-jI</a>\"",20210215,DailyMail
Security provided by the half wit perverts guys working at G4S,20210215,DailyMail
"\"Yeah, this is how it really looks like in the Heathrow: <a href=\"\"https://www.youtube.com/watch?v=wX9M3tDu-jI\"\">https://www.youtube.com/watch?v=wX9M3tDu-jI</a>\"",20210215,DailyMail
Just a game to get the money out of our pockets to boost up the economy as nothing else could be done.  Unless government regime.,20210215,DailyMail
So the hotel guys told the government to do this hotel quarantine and the government says ok nothing but money for theres people nasty scum,20210215,DailyMail
Come cry with me everyone,20210104,Independent
Tier 5: Boris Johnson with a sniper in a helicopter,20210104,Independent
"\"<a href=\"\"https://www.youtube.com/watch?v=lpqICwDs6cI&amp;t=2m16s\"\">2:16</a> it starts\"",20210104,Independent
Fuck sake can&#39;t get 4 wings and chips from Bossman anymore,20210104,Independent
He has no idea what poor people are going through. He has his great big salary and won&#39;t be going without anything!,20210104,Independent
I&#39;ll think about it.,20210104,Independent
LIAR!,20210104,Independent
Is meeting your dealer classed as essential shopping??,20210104,Independent
They’re playing us right in front of our faces,20210104,Independent
Why do I feel like we’re still in 2020😂,20210104,Independent
"Our political leadership here in the UK over a long period of time have run this nation into the ground with their financial ineptitude, and their corruption. As a nation we are as skint as skint can be. We do not merely have nothing. We actually have &#39;far less&#39; than nothing. We have debts of every sort imaginable, and those debts are truly massive. And yes, now that the game is almost up. Amazingly enough, up pops the &#39;scapegoat&#39; that our useless government needs to shift all blame for our terrible circumstances away from itself. And no, now that they have their &#39;scapegoat&#39; they are not going to allow things to open up until our economy in is total ruins. And the good, hard working people of these islands have been forced to go through hell.",20210104,Independent
"Tier 8: stay in your bedroom, wear a mask and not allowed out",20210104,Independent
Less than 400 people under the age of 60 have died in England from covid. 😷💉💉💉 get your nano jabs guys!,20210104,Independent
"Luckily my employer has given me the access to work from home! So I live alone, work alone and slowly but surely all the relationships I had with people at work that made my job bearable have all now disintegrated...Yay! <br>Luckily I have family and friends who are all not working and doing things with their family instead, keeping them occupied as they receive close to full pay for not working. <br>But hey, at least I won&#39;t get a bonus this year despite all this and probably working harder to make up for colleagues in India whose broadband is too unreliable to work meaning I now have to be available 24*7 and can&#39;t be ill because I&#39;m expected to work anyway as I&#39;m at home... <br>But no bonus as the company I work for only made £12.8bn profit which is £13.3bn last year so they need to protect their finances as they don&#39;t know what the future holds. All of this and I&#39;m continually told to be thankful I still have a job hahahaaaa",20210104,Independent
"Dont understand how its a complete lockdown, yet tradesmen and construction still have the green light. Cant expect people to not see family but be able to mingle at work and work in complete strangers homes on a daily basis.",20210104,Independent
You all know that song.  .....<br>&#39;It&#39;s beginning to look a lot like Christmas.......<br>Substitute Christmas for China..... Learn the words.   Its a good song to sing when we all go on a protest rally.       ..............,20210104,Independent
I’m fucked then with my education I need the resources at college and I don’t have it,20210104,Independent
I hope to god they don&#39;t cancel the A-level exams,20210104,Independent
Can someone just explain everything to me pls everything about schools too,20210104,Independent
Anarchy in the uk! The time is NOW,20210104,Independent
An example of a bad prime minister,20200316,Independent
This is scaring people I saw people fighting over food,20200316,Independent
Boris:don&#39;t go outside too much <br>Me: <b>has to go to high school in two busses</b> what about high school<br>Boris:apart from schools were there&#39;s 300-700 people,20200316,Independent
"Looking at data here in America, more people have died from the common flu, over 1,000 people a year, the children&#39;s cancer hospital lose more lives then this Corona Virus. But no outrage, America is bringing out the national guard stopping people on the New York,  NewJersy turnpike, this has been tried before, our Democracy has slowly been taking away, I think there is a more sinister agenda going on and it has nothing to do with this Virus, All the people that even question these numbers are labeled conspiracy theorists, there have other viruses that have killed much, much more people then this virus but yet none of our freedoms have been taking away. A lot of good people have been duped before, I  believe in History repeats itself over and over. Now here in America the National Guard is stopping people asking question like where are you going where have you been checking their ID, something doesn&#39;t smell right. The most decorated U.S. Marine Smedly Butler warned us, in fact he stopped a take over of our Democracy of the corrupt rich and one of those people was Bush, yes president Bush&#39;s grand father, a trader to America, when President Kennedy was assasinated another Bush was there, when young John Jr. KENNEDY WAS MURDERED ANOTHER Bush was the in power, when 911 happened another Bush was now the President, I don&#39;t believe in coincidence when the same name keeps appearing, this is all run by our own government the CIA, I  believe  this is another attempt at freedom, of course any one that question these unusual circumstances is a conspiracy theorists, you must agree or you will be under attack. The President  question this whole virus theory and he was attracted as if he was a moron.<br>I think he was threatened and by the next week he was making excuses of why he now believes in the virus..There is something that smells quite not right. This was tried after 911 to bring out the National guard but it was stopped by some dedicated American&#39;s. <br>Americans that still believe in What America stands for. Freedom which has been slowly chipped away at and the agenda of the Military Industrial complex once again should be questioned. I don&#39;t like what&#39;s  happening, all I  hear is YOU MAY NOT SHOW SYMPTOMS, which means there nothing there, and never question these so called expert&#39;s.  I believe this is how the Nazi party started, a pack of lies then martial law. I&#39;m  telling you to keep you guns clean, thank God America  still has its second amendment for now, even when it&#39;s been under attack after 911. I&#39;m a  old military man using this email because the person doesn&#39;t know, because I am way too old to lose my prestige. But for you younger Americans please do your research, everything I&#39;ve mentioned here is fact. Beware of martial law, that&#39;s the beginning of the end. Hopefully there are some loyalists here and abroad, they try to destroy Britain, but failed, because of the loyalists of Great Britain. Remember they tried to take your country by making the Brits fall under European financial guide lines, making great Britain change their monetary notes, which was their shot across the bail, please don&#39;t believe everything you hear. There should be some common sense questions, and never take governments word at first value. Questions and more questions. Remember read between the line. They wants you to believe everything they say, and I  can&#39;t believe a word my government says since  the lies of 911.",20200316,Independent
It’s all a scam....when it’s over look and see how the people have become sheep,20200316,Independent
"Very  enjoyable, keep  it up!",20200316,Independent
He says work from home.  How can i drive a taxi at home?,20200316,Independent
They are not closing schools because Londoners cannot afford to stay at home and take care of their children. Modern slavery and people don’t even realise it. People here borrow money from the bank to afford giving birth to a child. Parents have to pay their grandparents to take care of their grandchildren. No one even thinks about people that are leaving in rental homes sharing a room.,20200316,Independent
"People are not looking at what is actually going on here. Italy have implemented self isolation and look what is happening they have had a record amount of deaths in just 1 day over 300 people have died, China are reporting at the most 6% of their deaths (as the outbreak came from there) they don&#39;t want to be seen as incompetent etc but not only have they shown the world they are incompetent but they also have every single death on their hands due to THEM not stopping this when this came out they failed to stop all travel in and out of the country to prevent the spread and even FORCED people to remove anything that indicated this was going on. This whole outbreak reminds me of a film called Right at your door which came out in 2006. Watch this film and it fits well with what is going on now. Staying in doors is a bad idea self isolation will cause you to become ill. Go about your day as if it was a normal day and ignore this media hype",20200316,Independent
Where&#39;s the social distancing in this room? All reporters sat right next to each other! Double standard authorotarians!,20200316,Independent
Super,20200316,Independent
"&quot;Level Up&quot; - &quot;£350m a week for NHS&quot; - &quot;Whatever it Takes&quot;  Cheap, plastic slogans that amount to U-turns and broken promises... When will we get viral testing?",20200316,Independent
"\"It&#39;s all a hoax look <a href=\"\"https://youtu.be/AnNszuMpLM0\"\">https://youtu.be/AnNszuMpLM0</a>\"",20200316,Independent
"This isn’t difficult idiot, just enforce it and make people accountable. Asking won’t do it. People are still going to pubs and chilling like nothing has happened 🤦‍♂️",20200316,Independent
I’m just surprised about the people who are waiting actions from him . <br><br>Hé is a « Stupid Idiot » who fucked up his country by brexiting.,20200316,Independent
If we can&#39;t go out how do we get food,20200316,Independent
"I am 99% sure, that the British PUBLIC, in their overwhelming majority.... Understand what is being said.... And we respect that and what is being done in our name... So, there is a Virus, which we are up against.... along with the 1% of our people who do not, yet, understand, what is being said.... That 1% need to be absolutely swamped by the common-sense of the majority!",20200316,Independent
The ONLY people that &#39;see&#39; Self interest.... Are &#39;self interested&#39;... You simply cannot see self-interest unless you believe that other people are somehow against you!,20200316,Independent
Keep going Boris just closed the schools and you will become famous for stopping the spread of covid 19.,20200316,Independent
"&quot; Another great Cobra meeting, you gonna lose your loved ones, not we &#39;yous&#39;, that was the highlight of the last Cobra meeting, this time he said do as you pleased, because I don&#39;t give a f**k, I thought you got the message last time, but you idiots don&#39;t get it, no I&#39;m not going to enforce s**t like China, Italy or Spain, and I hope children contaminated as much elderly people as they can, less pension payments from the government, now keep the distance from each other and send your kids to school. &#39;",20200316,Independent
"Who&#39;s ready for the mass redundancys at the end of October, while politicians keep their pay and mortgages while the average worker will be thrown on to the Universal credit and forgotten",20201001,BBC
"Slowly easing in the new hard lockdown, one borough at a time.",20201001,BBC
Funny how theres literally no reports on the thousands of people protesting..,20201001,BBC
Yep dont meet a few people in your garden but still meet hundreds of students in school that makes sense Boris needs to rethink his Health Secretary cos Matt Hancock doesn&#39;t know what he&#39;s talking about,20201001,BBC
"You just reported cases were slowing down? I’m mind blown at the fake news, incredible.",20201001,BBC
spreading faster than 10 minutes ago???  Oh No!!,20201001,BBC
millions more need to refuse this nonsense and get on with the lives.,20201001,BBC
The people are resisting,20201001,BBC
Casedemic. and most of the &#39;cases&#39; are false positives,20201001,BBC
The rona is spreading almost as fast as the propoganda pushing it,20201001,BBC
"EYE AM JUST READING THE COMMENTS...<br>LOVE YOU ALLL... I KNOW NOW THAT, <br>I AM NOT ALONE..🤝🏾🤝🏾🤝🏾🤝🏾🤝🏾🤝🏾",20201001,BBC
"Today I&#39;ve seen reports saying it&#39;s spreading fast, and others saying its slowing, which is it? Because as a person who has a masters degree I can&#39;t follow whats happening",20201001,BBC
COVID-19 Deaths counted as anyone dying within 28 days of a worthless PCR test whatever other illnesses and injuries present. Medical Fraud.,20201001,BBC
"More people die from poverty. If people lose their jobs, trust me, the chaos will be a lot worse.",20201001,BBC
How tf is it spreading fast when the town Center is virtually dead...,20201001,BBC
"Since when do we quarantine the healthy, and turn the sick away from hospital",20201001,BBC
Try giving positive figures for the 20 plus million that have been tested and not from the 450k plus tested positive and you come up with a much much better picture than what this shower is telling us!!!!,20201001,BBC
More dislikes than likes.. looks like a pattern is emerging here 😂,20201001,BBC
"I was told in june, october would be a lockdown...it&#39;s all pre planned....no way out of what they got planned...",20201001,BBC
We have a police state overnight! This is a sinister agenda being played out on the British people there is evil afoot here!!,20201001,BBC
We&#39;ve had nearly a year of our lives wasted!.,20201216,Guardian
"I pity anyone who believes this utter nonsense, they&#39;ve basically rebranded the flu its as simple as that.",20201216,Guardian
Worst PM ever,20201216,Guardian
We the people are REALLY starting to get angry with this nonsense.,20201216,Guardian
Imagine recording everyone that&#39;s died with or after testing positive from the common cold/flu. O hang on ..🤔,20201216,Guardian
Bring china🇨🇳 to justis,20201216,Guardian
how to make the flu worse than it really is.....open boarders put NHS at max instead of clapping the demise of free healthcare we should have not cared about being called racist and closed the boarders - its not utopia its a competition - if liberals cared they wouldn&#39;t be aborting babies sick of this new wave of communists,20201216,Guardian
The govt knew it could not stop people meeting up at Chrimbo ..People will eventually just live life as they should and get on,20201216,Guardian
Everything is just peachy. Our government is telling us what we can do. On Christmas day. The people obeying this will be the same people waiting in line. For the coaches to the containment camps arrive.,20201216,Guardian
"$Read, “This Is A Bio-Attack Alert”, by Dr Robert B Strecker, to better understand the Truth about AIDS, Cancers, COVID-19 &amp; other Diseases. On Archive dot org, search, umojaresearch, for Suppressed Health Cures. Read, W.H.O. Murdered Africa, by Dr William Campbell Douglass.",20201216,Guardian
"Chinavirus+Chinesevirus, =chinvirusese",20201216,Guardian
Open your business go to work they cant stop everyone 😤 and if your vulnerable stay home dont take the vaccine the virus is in the vaccine thats why the numbers will shoot up soon get out live this is no life for no one they trying to bring down small business,20201216,Guardian
Tbh.. we should be in total lockdown. Forget the middle ground cases are soaring!!,20201216,Guardian
No Deal 🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧,20201216,Guardian
spoiler alert: boris put london n south east in tier 4,20201216,Guardian
What does scumbag boris have to say? 🤔,20201216,Guardian
=_= i am not ameowzed,20201216,Guardian
ok,20201216,Guardian
What a incompetent government. <br>Should all be ashamed of yourselfs  for opening the schools.....👏👏👏👏👏 <br>Couldn&#39;t run a bath nevermind  a country.,20201216,Guardian
Introvert people: that&#39;s the easiest things in this world. <br><br>Extrovert people: my life is downside up 🙃,20200326,BBC
My boss needs to see this,20200326,BBC
It might save lives but it won&#39;t save me from going homeless if I decide to suddenly not to go to work 🤷‍♂️,20200326,BBC
If we don&#39;t go to the corner shop we die of starvation 🤦‍♀️,20200326,BBC
Feels like you&#39;re running out of things to talk about BBC 🙄🙄,20200326,BBC
You must socialise they said. You can’t always stay home and read they told me. You are too isolated and introverted they warned me. Ha 😀 Who’s the strange one now?? I knew I was right. 💁🏾‍♀️ I always knew I had a special purpose 😊,20200326,BBC
I&#39;m sitting at home quarantined because I was exposed to someone with CoVID. Some idiot came to my door yesterday trying to sell cable internet. He&#39;s gonna spread cases for sure.,20200326,BBC
staying at home ?<br>then where we will find food for living?,20200326,BBC
"Anyone else fed up of the bleating sheep &quot;baaaaa stay at home baaa listen to your government baaa support the police baaa&quot; <br>Let&#39;s just hope the government, police and media really are wonderful and are doing this to protect us. <br>Because none of the above have a great track record of telling the truth do they. <br>If you never questioned anything before and just swallow what you&#39;re told, now is the time to start  questioning",20200326,BBC
"The government doesn’t care about you and neither does BBC spreading misinformation.  For a starters they had a Dr waffling her rhetoric saying “masks won’t stop you from catching Coronavirus”. That is incorrect.  A PPF3 mask will provide adequate protection.  <br><br>Secondly why doesn’t everyone think about this.  Our government spends BILLIONS, on war, arms and defence.  How can they not in 2020, know that a bioweapon/chemical attack is likely.  Surely they could have equipped the NHS with the adequate PPE and ventilators.  <br><br><br>It’s an absolute shambles.",20200326,BBC
Some people need to watch this simple video argh,20200326,BBC
Tell that to royal mail. I&#39;m a postman  still being made to post leaflets and junk mail. I understand haven to post NHS letters and important parcels. But risking my live and my familys for junk mail. Not good.,20200326,BBC
BOOMER REMOVER GETTING THE WORK DONE,20200326,BBC
CCP virus 🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳,20200326,BBC
"Don&#39;t blame us the people for spreading it in our daily lives, blame the chinless wonders in government for not preparing for it months ago and preventing it even reaching Great Britain in the first place.<br>Also blame the same chinless wonders on both sides of the house for the criminal underfunding of the NHS for decades, leaving it unable to cope !!!!",20200326,BBC
What a time to be alive. Being a hero by laying in bed. Finally I contribute to the communities!,20200326,BBC
4 months and 500k world cases. Do your math dont belive bbc,20200326,BBC
And wear mask. It does work to wear mask.,20200326,BBC
<b>Difference between Happening and Fappening</b>,20200326,BBC
"Not just three people. Almost everyone who&#39;s in same room with his will be a virus carrier. So avoid bus, subway, and work.",20200326,BBC
🤣🤣🤣 because groups of 7 would kill us all,20200528,BBC
Imagine living in a world where being &quot;allowed&quot; to meet up with friends and family is big news.,20200528,BBC
Covid-1984,20200528,BBC
I’m pretty sure I meet more than 6 people inside each time I go to the supermarket.,20200528,BBC
"Do these new rules also apply to senior government advisers, or just to the rest of us like before?",20200528,BBC
The police wont like this coming to an end they&#39;re on an power trip now,20200528,BBC
This has been happening for weeks in Northampton,20200528,BBC
This is all well and good but there are no jobs. And many people are about to find out that furlough means unemployed.,20200528,BBC
If it wasn&#39;t for Dominic Cummings  the  lockdown would never have been eased  thank you,20200528,BBC
&quot;Allowed&quot;<br>Has the English ever had a revolution? No time like the present.,20200528,BBC
Get them strip clubs open,20200528,BBC
Im &quot;able&quot; to do whatever i please....,20200528,BBC
"I say sue Nike or criminally charge them with attempted manslaughter. Just saying, Just Do It.",20200528,BBC
That older gent said yes but shook his head as if it was no 😂,20200528,BBC
What&#39;s all this 6 number.6groups 6ft apart.number of the beast system.really.o thanks a lot .,20200528,BBC
"If you’re actually listening to these donuts who got us into this mess in the first place by not doing the lock down quicker then I don’t even know anymore , now we are the first to go out of lockdown with 60k dead at least 🤦‍♂️👍",20200528,BBC
"This changes nothing. We&#39;ve always been allowed out, it was never illegal in the first place and any fines for breaking guidelines can be rejected for being unlawful. Any police officer that issued a fine under the coronavirus 2020 act should be held accountable for not acting within accordance of their oath and violating the policing policies. It&#39;s that simple, this is still a free country and any act of parliament requires consent from the governed. We didn&#39;t consent to the CV 2020 act of Parliament.",20200528,BBC
This will be swept under the carpet like 9/11 and forgotten about like nothing ever happened...we will never know the real truth and that is the most sinister thing about it all !!,20200528,BBC
"I THOUGHT THE GOVERNMENT WERE PUBLIC SERVANTS ,NOT FASCIST DICTATORS.",20200528,BBC
2nd wave september?,20200528,BBC
"Johnson got another fat lip today from starmer. What&#39;s the point of the speaker, he always let&#39;s borris go into Hugh Grant mode and turns the questions around.",20201014,SUN
Back to herd immunity ! Survival of the fittest!,20201014,SUN
Boris we followed the science first wave but that cost a fortune,20201014,SUN
Good cop bad cop.  Bad cop good cop  same bird 🐦 🐦 🐦,20201014,SUN
"Boris can&#39;t quite grasp that people have freedom of movement. Local lockdowns fail, this will fail and just turn into a national lockdown. Boris Johnson will once again fail the people.",20201014,SUN
More lies and propaganda from the treasonous cult that are pushing this fake Covid plandemic scam reset!!,20201014,SUN
Put the countrys locals on lockdown but keep the immigrants coming in and the boards open!,20201014,SUN
"People, all of these political puppets are on exactly the same team, this is simply theatre for the unwitting masses.  Ignore this ridiculous dog and pony show, the real agenda at play is the roll out of the UN&#39;s AGENDA 21/30, NEW WORLD ORDER, NEW NORMAL tyranny that&#39;s masquerading as a virus.  They aim to take away all your rights and freedoms...Permanently, and I really wish I was joking.",20201014,SUN
Listen there’s no money in a healthy community.,20201014,SUN
Oh wake up. This is a shambles. It’s an agenda that these clowns have become compliant with. The banksters and globalists are laughing their heads off.,20201014,SUN
"The first lockdown proved to have worked.. The only issue is it was lifted too Early, If we have a strategy that we know WORKS and we know the changes needed to make it BETTER why are we not using that strategy? We are wasting time coming up with new techniques, Just do what originally worked, And wait till cases are actually gone this time instead of getting all excited and opening everything at once like last time.",20201014,SUN
"That&#39;s now 2 weeks in a row Starmer was smashed at PMQ&#39;s. <br>He did a whole lot of squirming and face-pulling in his seat today. Starmer is no match for a healthy on form Boris. Boris had Labour pinned when he pointed out their clear lockdown inconsistencies. One day they and Stramer have one view, the next day they have a different one. Trying to use a crisis as Political opportunity for himself. Playing Political games in a crisis. That&#39;s Keir Starmer and Labour.",20201014,SUN
Circuit breaker buzz word,20201014,SUN
I LIVE IN A COUNTRY OF 97million PEOPLE. AT THIS MOMENT THERE IS NOT A SINGLE NEW CASE OF COVID DUE TO THE PROMPT ACTION OF THE GOVERNMENT AND A COMPLIANT POPULATION,20201014,SUN
I DEMAND NO MORE LOCKDOWN FOR THE UNITED KINGDOM &amp; TO LET EVERYONE GET ON WITH THEIR NORMAL LIVES!!!<br>AFTER ALL ENOUGH&#39;S ENOUGH!!!,20201014,SUN
boris i mean look whats happened under your control...,20201014,SUN
Look at boris  Johnson hair looks like a mop... get your hair straight,20201014,SUN
"A demoralised nation... Is when a lie is so openly obvious but the majority won&#39;t see it for what it is and the truth is in their face but still in denial. Subversion tactics.. This is how the enemy defeats a nation without having to go to war with them.... Research Yuri Bezmenov.<br><br>Definition<br>&quot;Demoralization is, in a context of warfare, national security, and law enforcement, a process in psychological warfare with the objective to erode morale among enemy combatants and/or noncombatants. That can encourage them to retreat, surrender, or defect rather than defeating them in combat.&quot;",20201014,SUN
Pinocchio Johnson is just a gibbering buffoon  - his dad must be soooo embarrassed.,20201014,SUN
A 5% good grace tax is what&#39;s needed for businesses.<br><br>Take away 5% of the normal rates paid and put that into a capped pot based on the rates paid and expected to pay by the business that the business can apply for should there ever be an issue like facing cold waters.<br><br>That will save any business through a hard time at no extra cost to the government. <br><br>Like now.......,20201014,SUN
how does the cases rise if they literally vaccinated 80% of the people. this is bolocs straight to our face,20210622,Guardian
Absolute SHAMBLES. Enough is enough,20210622,Guardian
"Locking the entire country down because like 10 more people have a bad cough compared to last week lol utter, utter insanity and stupidity",20210622,Guardian
I don&#39;t even know what the restrictions are at this point tbh.,20210622,Guardian
cases are just hyperchondriacs getting tested positive from an inaccurate test.,20210622,Guardian
Who knew they&#39;d ALL turn out to be pathological liars.,20210622,Guardian
40% up is how many exactly? And I think the words &quot;positive test&quot; do not mean the same as &quot;case&quot;. Don&#39;t want false positive cases? Don&#39;t use rubbish test protocols on healthy people. Amazing,20210622,Guardian
"This is all about more control, more surveillance, more restrictions, all by using more and more technology.",20210622,Guardian
All thanks to The Glorious First Miniature of the Soviet Socialist People&#39;s Republic of Scotland for taking care of our freedoms and ensuring that we are fully prepared for the upcoming winter lockdown,20210622,Guardian
&quot;we are now living in hopeful times&quot; lol not with you and you&#39;re corrupt mates in charge Nicola,20210622,Guardian
How come their football team are playing when they have had a player test positive? A case of double standards on this I suspect.,20210622,Guardian
How many deaths from the jab...how many with serious side effects like blood clots? What about THOSE numbers?,20210622,Guardian
"“Has it ever struck you that life is all memory, except for the one present moment that goes by you so quick you hardly catch it going?”― Tennessee Williams",20210622,Guardian
"I thought the restrictions were in place due to the death and hospitalisation rate, not the infection rate...?",20210622,Guardian
"Dear Nicola, positive test results are not cases. Thanks.",20210622,Guardian
"“Vaccines are our way out”<br><br>“Restrictions are so that the nhs is not allowed overwhelmed” <br><br>Now with all the elderly , vulnerable and majority of the population vaccinated ....restrictions must continue because cases are still above zero",20210622,Guardian
Or loosely Translated &quot;I like my power and have no intention of giving it up&quot;,20210622,Guardian
If the vulnerable are vaccinated then what’s the problem?,20210622,Guardian
People just need to ignore this bull and get on with life,20210622,Guardian
Vaccine damage is being covered up.<br>Up to and including death. <br>It&#39;s just tens of thousands of coincidences 🤦‍♂️,20210622,Guardian
"this man is lying, just take a look at his body language",20200919,DailyMail
Are u going to cancel the Council Tax robbery at least?,20200919,DailyMail
The clown and Dr Death should be jailed for the manslaughter of OAP&#39;s.,20200919,DailyMail
2nd wave of death&#39;s caused by the government,20200919,DailyMail
"The UK is now worse than the old DDR (East Germany) ever was, and Boris &amp; Company have completely and utterly betrayed the trust that the people of the UK placed in them. The Stasi could only dream of the sort of state that the UK now is.",20200919,DailyMail
Release the grooming gang report.,20200919,DailyMail
Check out whats happening in Victoria Australia.,20200919,DailyMail
"More elderly &amp; infirm to cull. More jobs, livelihoods &amp; lives to ruin. Obviously.",20200919,DailyMail
How does he know there is going to be a 2nd wave? Sounds like a scripted scenario to me.,20200919,DailyMail
"Raise my voice every third or fourth word , but make sure everyone knows I&#39;m a thoroughly nice chap , ruffle my hair and throw a well mixed word salad into the pothole we call official government policy .",20200919,DailyMail
"This isn&#39;t Conservative vs Labour, left vs right, anymore, this is common sense versus insanity. Are we going to live like this in perputuity? It&#39;s absolute madness. Lift all restrictions.",20200919,DailyMail
I don&#39;t believe our government is competent. Neither do I believe any of the opposition are.,20200919,DailyMail
"WE DO NOT BELIEVE THIS RUBBISH ANY MORE, STOP COMPLYING WITH THIS LIAR.",20200919,DailyMail
"Vote for a clown, don’t moan when he creates a circus",20200919,DailyMail
We arent going into lockdown a second time!,20200919,DailyMail
There will be a second wave because we say so!,20200919,DailyMail
"Just imagine how deepstate has shut they whole worlds economy down... Its terryfying. We must not consent... The free Masons of the UK and America are inextricably linked. Who knows so one, anyone with Covid? I don&#39;t. Not a single person with it. Yet you&#39;d think this was a Nuclear fall-out the way we&#39;ve all been forced into hiding. This whole deception will be written about in the history books for years and years to come.",20200919,DailyMail
Second wave of fear over a common cold which has taken over the planet for some strange reason lol,20200919,DailyMail
I do hope a maximum of 6 people are constructing that site.,20200919,DailyMail
"Lockdown didn&#39;t help so why they do this again, who choose them",20200919,DailyMail
Students finally out after their 14 day lockdown only to find one day of freedom before tier 3 kicked in in Liverpool,20201014,Guardian
Get ready for the ride people...<br><br>It&#39;s gonna be bumpy.,20201014,Guardian
"They&#39;re just out on street supporting the economy, isn&#39;t that what the government wanted?",20201014,Guardian
"This is what happens when you have such dumb policies, you’ve basically turned the street into an illegal rave with this 10pm curfew Bs",20201014,Guardian
partying for the last time because in the future they will have no job,20201014,Guardian
it was a &quot;peaceful&quot; protest.,20201014,Guardian
Must be horrible for the smug sandal wearing Guardian types to see the riff raff kids up North having fun.,20201014,Guardian
"they could have turned that police car on its roof, but no they just sang and danced. i love british people",20201014,Guardian
"Friendly warning, people are wise to the lies.",20201014,Guardian
Liverpool be wilding more than when they won the prem,20201014,Guardian
2020 is the 2000 bug delayed,20201014,Guardian
"How disgusting to see people exercising their freedom like this! This will cause a &#39;spike&#39;.<br>Oh, hang on, is that someone protesting for blm?<br>How wonderful to see people exercising their freedom like this! This will not cause a spike but will help herd immunity!",20201014,Guardian
"If they were pulling statues down, burning cars and looting, they would be applauded.",20201014,Guardian
&quot;Covid cases put intensive care at 90%&quot; Absolute lie. Disgraceful journalism.,20201014,Guardian
👏👏👏👏👏👏👏👏 well done young people enjoying themselves there behaviour being no threat whatsoever to anybody,20201014,Guardian
"Of all the places to rebel first, who would have thought Liverpool would start the rebellion?",20201014,Guardian
&quot;We&#39;re in the Endgame now&quot;,20201014,Guardian
Go Liverpool don’t ever listen to a Tory 🇬🇧🇬🇧🇬🇧🇬🇧,20201014,Guardian
No one cares anymore becuase the government have failed on countless occasions. Open the nightclubs and football stadiums,20201014,Guardian
I can&#39;t see anything wrong here,20201014,Guardian
Remember the days when May was worst Prime Minister?,20201219,SUN
"No, he does not cancel Christmas. We are the ones that allow this. They serve us, not the other way round! Our taxes pay for them and the police that use physical aggression on us to keep us from rising against this tyranny. Alexandir Solzhenitsyn - if enough people fought them when they come to take you away, they would eventually lose control and fade away.",20201219,SUN
Now when can clearly see why they don&#39;t let us have guns.,20201219,SUN
They’re scared. They know riots and potentially civil war is approaching,20201219,SUN
Oh boris just shut up and go away,20201219,SUN
We do not need your permission to live our lives,20201219,SUN
“Bad laws are the worst sort of tyranny” Edmund Burke.,20201219,SUN
Don&#39;t worry &quot;You&#39;ll own nothing and You&#39;ll be happy&quot;,20201219,SUN
I didn&#39;t realise that Boris paid my household bills. That&#39;s the ONLY way that he&#39;ll dictate to me what goes on in my own home.,20201219,SUN
"Who cares what the government say just do what you want, remain free!",20201219,SUN
