text,date,from
Even after new year it&#39;s not going to end this will keep going until we don&#39;t remember what it was like without it the new norm,20201222,BBC
I’m so glad I don’t live in a heavily populated area. I think I’ll continue to live in the country. From the USA good luck UK. The government is not gonna make it better.,20201222,BBC
"If they couldn’t staff the Nightingale Hospitals, why did they put so much money into building them?! Also, I can’t remember the exact amount but I saw a news report the other week about how it is costing tens of thousands of £ each month just to keep the hospitals waiting for patients! Such a waste of money, that the UK just wastes as usual.",20201222,BBC
In 50 years from now someone will ask <br>“Where were you when they took over the world ?”<br>And you’ll say <br>“We just sat back and watched “,20201222,BBC
“Diluting staff”? You mean throwing in a few newbies and novices,20201222,BBC
Let&#39;s build extra hospitals ...but not enough staff to fill them.,20201222,BBC
Crazy to think that such a small period of time in our lifespan can affect us drastically...,20201222,BBC
&#39;Top scientist&#39; hand picked by a corrupt politician. 🤔,20201222,BBC
The whole country will be in a National Lockdown (same as Tier 4) in January,20201222,BBC
&quot;Further restrictions will be announced to no one because they&#39;re all celebrating Christmas not giving a fuck to listen&quot;,20201222,BBC
When was this new variant first identified ?   ..........SEPTEMBER !!!,20201222,BBC
"Tier 4 club is exclusive,we can&#39;t let any riff raff join it.",20201222,BBC
"Why are all the overflow hospitals empty, something fishy going on.",20201222,BBC
I&#39;m beginning to realise the BBC&#39;s 24 hour news service could actually be fitted into ten minutes a day with just one person reading it.,20200430,BBC
"Past the peak? Yesterday (30th) we had the second highest number of new cases in a day since the whole thing started. <br>Our 6,032 new cases was the 3rd highest in the world yesterday. Our 674 deaths was the 2nd highest figure in the world yesterday. <br>What are these guys smoking?",20200430,BBC
So the war is nearly over ??? <br><br>CAN WE HAVE THE WAR CRIMES TRIALS AS SOON AS POSSIBLE ??,20200430,BBC
BTW Hes lying!!! aunt works in a care home its been used as a overfill and its full of old people that have been left to to die.... In Sunderland.,20200430,BBC
Don’t trust or believe anything that comes out of this government,20200430,BBC
I’m a student and I live outside of the catchment area for my college. I have to travel on public transport and I’m heavily asthmatic. This worries me,20200430,BBC
Scrap the loans !! Lowering food prices would be a great help for many or even ration vouchers ?? Sadly food prices keep rising !! <br>Is this how the government support it&#39;s nation ?? Disgusting  !!!!! <br>I&#39;m going right off parliament..,20200430,BBC
Presenters are good actors at telling lies and following the hierarchy system.,20200430,BBC
Politicians lie for the living,20200430,BBC
Boris the clown and his circus of lies,20200430,BBC
"Yes, people are dying. But in some cases they did not really die of Cov19 and because of the Emergency law, you do not carry on a postmortem. What a Shock 😭 we have to ask questions? I am beginning to have concerns.",20200430,BBC
Stay at home dont trust the government.,20200430,BBC
They know that public opinion is turning against them. After Sunday they are going to have something else to worry about.,20200430,BBC
"i just looked at how many people have died because of COVID-19 and just in one day 6,032 im surprised that there talking about opening schools and businesses.",20200430,BBC
"If you&#39;re going to be transparent, just keep following the plan we&#39;re all aware of. Track...jag...tag. thats where we&#39;re going.....RIGHT?",20200430,BBC
PEOPLE DONT FEAR THESE WORMS THEY WILL BE BOUGHT TO JUSTICE,20200430,BBC
How easy a society volunteers itself to isolation. The economy is being changed to encourage this way of life. Stop and think. Do we trust the government this much?,20200430,BBC
Wish I was in lockdown with millions in the bank joke,20200430,BBC
"The UK stopped peeking about 1900.  But honestly, you almost dodged that bullet, but he had to go and get better.",20200430,BBC
"Just come out and be upfront about the fact you are happy to allow thousands of people to become infected and die for the sake of the economy. They know once they start opening up the lockdown the rate of infection will spike again, more will become infected and die. But that’s okay, like he said the NHS has beds available, so if you do get sick at least you’ll be comfortable whilst they treat you for a virus they have no cure for",20200430,BBC
Don&#39;t get your hopes up peasants.,20210215,BBC
easing lockdown in a cautioud but IRREVERSIBLE WAY...but we may change our plans....f%$%g  joker!!!!,20210215,BBC
"Just like cyberpunk: Overpromise, sell, underdeliver",20210215,BBC
"Whitty you&#39;re a liar, Boris you&#39;re a liar, Hancock you&#39;re a liar.",20210215,BBC
2 people can sit on a bench. The same bench. At the same time. Outdoors. With a cup of coffee. <br>Are we supposed to be grateful??,20210215,BBC
"Lift lockdown for Easter, blame people for the spike - Lockdown again. Rinse and repeat. Not forgetting the new strains of the virus.",20210215,BBC
In America they&#39;re offering free bags of weed for people to get the jab.  I&#39;m being deadly serious.😂,20210215,BBC
I won’t take the words seriously that come from a man that brushes his hair with a chupachup lollipop,20210215,BBC
Remember a normal Christmas. Yeah 3 days before he cancelled it. I will never believe the government again on anything.,20210215,BBC
He&#39;s looking into that crystal ball again.,20210215,BBC
"A virus so bad, we have to “Pretend like you’ve got it”",20210215,BBC
Oh caution! You mean caution with our childrens future education? Caution on mental health and suicide? Caution with our jobs!! You all in the BBC kept your jobs and you are still filming TV shows!! Caution?,20210215,BBC
"&quot;Act like you&#39;ve got it.&quot; ... Remember everyone, it&#39;s really important to keep up the act!!",20210215,BBC
Bollocks,20210215,BBC
Dictatorvirus-19,20210215,BBC
LIES DETECTED 🚨⚠️,20210215,BBC
"\"Oh Look, the BBC sound disappointed.  <a href=\"\"http://www.youtube.com/results?search_query=%23fakenews\"\">#fakenews</a>\"",20210215,BBC
"I don’t believe a word of it, this is here to stay.",20210215,BBC
Why are people waiting to be told how to live by Civil Servants?,20210215,BBC
Don&#39;t let your guards down just yet people. 😂,20210215,BBC
"would like to be a fly on the wall in these politicians homes over christmas, i wonder how many will stick to their own rules? i guess 0",20201221,DailyMail
&quot;I trust that the government knows what they&#39;re doing&quot; lol,20201221,DailyMail
Why do they always interview people who are so accepting😂,20201221,DailyMail
She trusts what the government are doing? Where has she been the last 9 months,20201221,DailyMail
“Trust the govt knows what it’s doing” lol 😂,20201221,DailyMail
Love how they’re only showing the people who had positive stuff to say about the decision lmfao,20201221,DailyMail
“I trust that the government knows what they are doing”<br><br>Press X for doubt,20201221,DailyMail
The only truth on MSM channels can be found in the comment section,20201221,DailyMail
Wheres the footage of people that got interviewed that have a differing opinion to “trust the gov” bit suspect really,20201221,DailyMail
&quot;It doesn&#39;t make sense but I trust that the government knows what they are doing&quot; - This right here is the real virus.,20201221,DailyMail
Maybe pick some people with brain cells next time,20201221,DailyMail
Wasn’t Boris saying that Starmer wanted to “cancel Christmas” made a big song and dance about it. Hmm must of come to an agreement.,20201221,DailyMail
It&#39;s easy to cherry pick interviews that fit a narrative,20201221,DailyMail
Half these people can&#39;t even wear masks properly,20201221,DailyMail
"The style of mask wearing got worse with each person they spoke to, until finally NOBODY wore a mask at all.",20201221,DailyMail
"&quot;I trust the goverment knows what they&#39;re doing&quot; Well, you shouldn&#39;t.",20201221,DailyMail
&quot;It doesn&#39;t really make sense but I trust that the government knows what it is doing.&quot;<br><br>Baaaaaaa baaaaaaaaa baaaaaaaaaaa,20201221,DailyMail
"After interviewing 120 people who were all fuming, we found 9 completely thoughtless morons.",20201221,DailyMail
“Cherry-picked reactions to 4th Lockdown”<br>Biased reporting.,20201221,DailyMail
Hope reporters are waiting outside every top politician&#39;s house on Christmas day they could make a fortune,20201221,DailyMail
Stupid government we have,20201202,DailyMail
England&#39;s lockdown ends... yeah in London and the south you mean. The rest of us are still under tier III. I don&#39;t know a single person who has actually had it let alone died from it.,20201202,DailyMail
Looks like my idea of hell...,20201202,DailyMail
"It&#39;s still lockdown, especially Tier 3! That is a lockdown in all but name. Most of the country is still unfairly in Tiers 2 and 3, lockdowns of any kind don&#39;t work. We just need common sense amongst the general population (washing hands throughly etc). Those that are vunerable or prefer to shield, can. I honestly thought back in the summer when Boris said he trusts the &quot;common sense of the British people&quot;, meant he wasn&#39;t ever doing another lockdown.",20201202,DailyMail
Yeah but they still don’t sell fridges..,20201202,DailyMail
It hasn&#39;t ended just been renamed!,20201202,DailyMail
yet again people risking health and wasting their lives by pissing away money into &#39;luxury&#39; items...wake up,20201202,DailyMail
this is an ad...,20201202,DailyMail
Don&#39;t see much social distancing.,20201202,DailyMail
Didnt arcadia group closed? I thought selfridges closed for ever as well. Can someone inside the country tell us ? Love from Cyprus xx,20201202,DailyMail
UK North Korea,20201202,DailyMail
Really foolish,20201202,DailyMail
SELFRIDGES WAS ONCE A VERY STYLISH UPMARKET DEPARTMENT STORE..,20201202,DailyMail
Look at all the compliant freaks in there muzzles....what a hideous sight!,20201202,DailyMail
"\"<a href=\"\"https://www.youtube.com/watch?v=tgwZagFPcjs&amp;t=2m22s\"\">2:22</a> The roller skating clowns are scaring all their customers away\"",20201202,DailyMail
Was that Bet Lynch in the animal print ?,20201202,DailyMail
2.25 welcome to the real life Hunger Games,20201202,DailyMail
wow this is news ?,20201202,DailyMail
"The biggest lie ever told,hope all the tycoons that make buckets of money,will hopefully die screaming in agony including their families",20201202,DailyMail
This is getting silly now,20200922,Guardian
Someone needs to throw a shoe at him&#39;,20200922,Guardian
None of this actually makes sense.. I don’t trust these goons,20200922,Guardian
"I feel millions will become unemployed soon, and not voting Torie.",20200922,Guardian
We do need to act. To remove these liars from power,20200922,Guardian
Complete and utter failure of policy.,20200922,Guardian
Armageddon sick and tired of this...,20200922,Guardian
&quot;I&#39;m sorry&quot; is that all that dismantled businesses are getting? What a joke,20200922,Guardian
No mask on Boris in a public place? 200 quid please,20200922,Guardian
&quot;protect the nhs&quot; pull the other one mate.,20200922,Guardian
Whats shutting  the pubs at 10 gonna do. Everyone will just go out earlier,20200922,Guardian
A bumbling half wit.,20200922,Guardian
Ah covid likes weddings more than funerals and also doesn&#39;t clock on until 1 minute past 10 at night!!...........you learn something new each day!,20200922,Guardian
Pathetic charade,20200922,Guardian
Admissions tend to increase one hospitals open after being criminally closed to those in need. Did Neil Ferguson have a Talmudic equation to predict that too?<br><br>Criminals,20200922,Guardian
Pinnochio,20200922,Guardian
Protect the NHS... Hospitals have been empty since March.. FOOl,20200922,Guardian
You’re not scaring me,20200922,Guardian
V for vendetta seems more like a documentary at this point,20200922,Guardian
This is going into the realm of fantasy .....,20200922,Guardian
"2 weeks later : we will be announcing another lockdown, schools will close again etc",20210308,Guardian
this government learns nothing time after time,20210308,Guardian
mass testing at school was a literal disaster,20210308,Guardian
If someone gives you false promises 10 times it&#39;s hard to believe the 11th,20210308,Guardian
"open schools and keep workers in furlough adding the the national debt that we will have to pay for with increased taxes for years to come. disgusting, bojo to jail",20210308,Guardian
Boris is garbage,20210308,Guardian
They are shortening summer holidays for students for learning catchup whereas they were already doing online learning. Online learning is the same as school but with no face-to-face interactions.,20210308,Guardian
"\"Am I the only one who thought of Fallout 4 when he mentioned “the commonwealth”?  <a href=\"\"https://www.youtube.com/watch?v=uHLQF2uku4E&amp;t=13m15s\"\">13:15</a>\"",20210308,Guardian
Someone remind me how long the Summer 2021 Holidays will be...,20210308,Guardian
It will be a great day when Boris resigns.,20210308,Guardian
"I love not being able to do day to day activities yet people get to swarm schools now, this is just so familiar to the end of last year...",20210308,Guardian
Bet Noris will say we’ve still got to proceed with caution because the kids have gone back so we must be careful on infection rates rising again.,20210308,Guardian
just close schools again smh,20210308,Guardian
If any of my friends or family die from me being sent back to school I will never forgive you,20210308,Guardian
Soon another lock down and it will keep going until its the norm and we will get used to having no freedoms.,20210308,Guardian
"If they test the kids with a PCR test, they will get false positives. PCR Test = False Positives.",20210308,Guardian
Him and his crony capitalist chums have their fingers in the till and are stripping the UK like a company in liquidation. Tories gonna tory.,20210308,Guardian
Why are the slides never shown on these videos? Really annoying,20210308,Guardian
"Failed leader, this guy have 0 respect",20210308,Guardian
when they open schools more cases but when they shut down school less cases like how do they not understand,20210308,Guardian
"They locked us down in a day , unlocking can be done the same , it’s now control , nothing to do with viruses , viruses mutate , if we remain in lockdown because of mutations , we will never be free to live our lives again ‘normally’.",20210614,Independent
"People, just do whatever you want at this point, don&#39;t comply with this bullshit. It&#39;ll never end",20210614,Independent
"There will always be variants, just like the flu. People need to earn a living, open up the damn country.",20210614,Independent
"Average daily deaths over the past two weeks - 8.<br>If restrictions aren&#39;t lifted now, they will never be lifted.",20210614,Independent
"IF YOU STILL BELIEVE THIS HAS ANYTHING TO DO WITH A VIRUS, THEN YOU HAVE MY DEEPEST SYMPATHIES.",20210614,Independent
So Biden can travel to the UK but ordinary people can’t travel to the US or say Europe...👏👏👏👏👏,20210614,Independent
"More political theatre. Virtue signalling. Lockdown continues and the sheep are content. All predictable, and the tyranny continues.",20210614,Independent
Time to ignore these puppets acting on behalf of their evil masters.,20210614,Independent
Get the clown out of office now,20210614,Independent
Remember when they said the “roadmap” was irreversible?,20210614,Independent
"I just hope the theatres and clubs do as they threatened and reopen regardless,hopefully then that will encourage other business to do the same.",20210614,Independent
"NO! NO! NO! The British people have had more than enough of this crap!  Johnson, trust the people to have some commonsense, &#39;cos its a damn sure fact that you haven&#39;t.  Who was it who said &quot;the inmates have taken over the asylum&quot;?",20210614,Independent
"There are currently more hospitals than hospitalised Covid Patients.<br><br>The ONS ,no less, states that 80% of the UK population now have Covid 19 antibodies.<br><br>Meanwhile the death toll from untreated Cancer and other unintended consequences of lock down rises by the day.<br><br>This is utter madness<br><br>If this nonsense was being propagated by a Labour government every single Conservative MP would be up in arms.<br><br>This has become a bad dream from which there is no awakening.",20210614,Independent
Look at the G7 didn&#39;t see much social distancing going on there. Here we go again one rule for them different rules for us. This farce is never going to end. No wonder lot people not get vacancies because nothing changes. So proves that vacancies are useless this news is just great stopping people living life&#39;s.,20210614,Independent
This will never end,20210614,Independent
Got to keep pushing that Great Reset.,20210614,Independent
"I work in the events industry, my company just lost £18K thanks to this announcement, I&#39;ve had practically no help throughout this whole affair. <br>Spent 10 years of my life building up this business. Its now ruined through no fault of my own. <br>This is probably the last straw, time to do something else as we are never getting out of this 😔",20210614,Independent
Quelle surprise!!! /s this time next year. unvaccinated to walk around with a star on their vests,20210614,Independent
First steps towards the next lockdown,20210614,Independent
The wheels are falling off Boris&#39;s bus.. 😉,20210614,Independent
"This is insane , I can barely afford to pay the bills , and all my savings are gone , we can&#39;t afford to not go to work, we have no income , we&#39;re more likely to die of hunger than of covid , this is ridiculous its been a year almost , enough is enough , there will be consequences when people can no longer feed themselves or there family",20201219,DailyMail
Homelessness <br>Destitution <br>Suicide<br>Loneliness <br>Hopelessness <br>All mainstream medical treatment abandoned <br>GPs gone,20201219,DailyMail
Isn’t this the chap who a few days ago described as “inhuman” the exact thing he is now Imposing? They should all be ashamed of themselves. This is gaslighting in the extreme.,20201219,DailyMail
He can’t even look after his hair let alone the country. <br><br>Edit: 🤣🤣 thanks for the likes guys! But seriously bojo is messing up the country!,20201219,DailyMail
I do so love being spoken to in a condescending manner by people who are unlikely to experience any inconveniences themselves.,20201219,DailyMail
No more Christmas bubbles. Just bubble baths.,20201219,DailyMail
I thought he was acting stupid but I am convinced now that he is naturally thick.,20201219,DailyMail
“If you don’t stop lying your going to grow up and become a politician”.😤,20201219,DailyMail
this government is so lost and full of contradictions,20201219,DailyMail
I&#39;ve heard more convincing scam attempts from people claiming to be a Nigerian prince with a sick aunt and ten million dollars they wish to share with me...,20201219,DailyMail
Absolute joke of government ruling we don&#39;t know if we&#39;re coming or going,20201219,DailyMail
i have had enough of boris &amp; the virus.Sick and tired of this ****.,20201219,DailyMail
"‘A better chance of spending Christmas together next year’ This isn’t going to end anytime soon, they have decided that already. May as well sack the rules of right now. Don’t stand for their demoralisation strategies!",20201219,DailyMail
"Predictable.  The amount of tyranny you&#39;ll get, is the amount you&#39;re willing to take.",20201219,DailyMail
REMOVE KLAUS SCHWAB REMOVE BORIS JOHNSON REMOVE MATT HANCOCK,20201219,DailyMail
You are not convincing anyone. This is not about a virus anymore.,20201219,DailyMail
Things are only going to get worse from here. They should have called this year the orwellian 1984 virus.,20201219,DailyMail
Klaus and Bill must be creaming themselves watching the politicians fall in line.,20201219,DailyMail
Tell Lies<br>Ruin Lives<br>Destroy The Economy,20201219,DailyMail
"This is as inhumane as it gets taking away that little glimmer of hope and normality had to see their families right at the last minute, I hope this government burns in hell",20201219,DailyMail
Hes literally setting up his next lockdown.,20210308,Guardian
This government is the biggest threat to our health,20210308,Guardian
"Only because you&#39;re testing kids twice a week. You test more you&#39;ll get more cases, ESPECIALLY when the test you&#39;re using is horrendously inaccurate.",20210308,Guardian
Not long ago he was trying to claim that kids don&#39;t spread the virus.,20210308,Guardian
Isn’t lockdown anymore I’m afraid 😂. Nobody is social distancing everyone all mixing in parks etc.,20210308,Guardian
They want deliberately destroy the children&#39; future with their lies.,20210308,Guardian
Why British people are so obedient? While countries in Europe are protesting against lockdown restrictions. 😠,20210308,Guardian
Crimes against Humanity!!!!!!!!!!!!!!!,20210308,Guardian
Here we go u turn and new lockdown started...,20210308,Guardian
"Boris thinking or hoping we all have short term memories, we know what you&#39;re doing liar.",20210308,Guardian
"Here&#39;s an idea. Let&#39;s get on with our daily lives, no restrictions whatsoever!",20210308,Guardian
so he&#39;s authorising the reopening of schools but warns of massive risk of doing so 🤦‍♂️,20210308,Guardian
Lies lies lies,20210308,Guardian
Never ending story... Have you had enough yet people?!?!,20210308,Guardian
Oh!!! So road map is totally reversible then! And you can stick your jab where the sun don’t shine !!,20210308,Guardian
Course theres no end to it! !! This is just chapter one!!!,20210308,Guardian
Ohh ffs just get on and open everything up.. running the country into the ground... Can&#39;t live like this forever!!!,20210308,Guardian
Why are the boats still coming in at Dover three or four dinges a day you can&#39;t help our own on the streets we need answers and stop beating about the  bush.more lives are now being lost because of your house arrest when will this madness end,20210308,Guardian
i dont believe or trust a word of any of these politicians and their sidekicks -     they are not representing the people but pushing agendas of control,20210308,Guardian
All this for the flu what a joke.,20210308,Guardian
"Look closely, you can see his strings.",20210106,Independent
Maybe Boris should launch a &quot;Go Fund Me&quot; site in order to buy a brush and comb,20210106,Independent
all lies,20210106,Independent
THE MEDIA IS THE ENEMY.,20210106,Independent
Blah blah blah blah blah blah blah blah their explained it,20210106,Independent
Please give COVID patients entering hospitals Vitamin D.,20210106,Independent
Lockdown till March 31. Then new voting system and we in this shit forever,20210106,Independent
"Lies, Lies and more Lies. Get them all out of that House!",20210106,Independent
Can’t look the people in the eye can you,20210106,Independent
CONTROLLAVIRUS!!!!!,20210106,Independent
I love them all to take a polygraph test I bet none of them would pass it 🙄🙄🙄🙄,20210106,Independent
"Rest assured Boris, you will NEVER have my vote again. Resign, you utter disgrace.",20210106,Independent
Shouldn&#39;t Him and his Cronies be discussing it with the electorate.,20210106,Independent
NHS fudging figures,20210106,Independent
Local elections are in May people. Patriotic alternative is needed,20210106,Independent
The bomb &quot;new variant&quot; has badly blasted in his head.. as you can see it&#39;s quite visible.,20210106,Independent
The man is so full of shit I&#39;m surprised he couldn&#39;t style his hair with it🤦‍♂️,20210106,Independent
"When you have to side with a known compulsive liar, then you know democracy is finished.",20210106,Independent
They said you&#39;ll never find a more wretched hive of scum and villainy than mos eisley ( starwars reference) ....I beg to differ just take a look at parliament,20210106,Independent
The Muppet show.,20210106,Independent
"I&#39;m done with this garbage, there&#39;s no way I&#39;m sticking to any of the trash they hoist on us when adding in exceptions for themselves.",20200930,Guardian
We need a lockdown for the government and the media. Then this &quot;pandemic&quot; will be over very quickly.,20200930,Guardian
Covid19 cases: <b>decrease</b><br>Boris: wEll thATS loVELY lETs reOPEn SChooLS!¡<br>covid19 cases: <b>increase</b><br>Boris: D:,20200930,Guardian
Why is he Just wairing a Mask now,20200930,Guardian
"The mask should be over his eyes and ears, to better reflect his abilities to communicate.",20200930,Guardian
Just sodding go out and get on with life and stop worrying about something not that deadly gees,20200930,Guardian
Mask on Johnson is to hide his mean little smirk.,20200930,Guardian
Controlavirus.......,20200930,Guardian
This creature is sick with power. Gollum.,20200930,Guardian
Covid now 19 covid Johnson,20200930,Guardian
"I will never vote for the Conservatives, I will remember the restrictions you have put on life &amp; the tyrannical nature you have gone about it.",20200930,Guardian
Has anyone ever walked in to the barbers and asked for a Boris?<br><br>This is the choice of the little Englander. Well done.,20200930,Guardian
Monty Python has nothing on Boris the Buffoon when it comes to farce.   The main drawback with Johnson is that he&#39;s for real.,20200930,Guardian
CDC infection fatality rate:<br>0-19 years: 0.00003<br>20-49 years: 0.0002<br>50-69 years: 0.005<br>70+ years: 0.054,20200930,Guardian
who&#39;s going to be on the wrong side of history and get their karma when they face the day of judgement. Nobody can escape the Divine justice! Nobody!,20200930,Guardian
Con job 1984.,20200930,Guardian
Nonsense. 😷,20200930,Guardian
The government and media is killing are killing people not the virus,20200930,Guardian
Stay home save lives Whilst we are in lockdown the government as army of engineers building 5g infrastructure leading to cause of covid 19 coronavirus life threatening protect you&#39;re family stop all mobile 5G masts,20200930,Guardian
Now that  Boris’s Pa’s  in the stocks<br>HMS Boris veers close to the rocks<br>If he doesn’t start stopping<br>Not masking when shopping<br>He’ll get electrical therapy shocks,20200930,Guardian
Aren’t Nike made in poorer countries using slave labour? 🤔 so they can charge morons extortionate amounts for £10 trainers.,20200615,DailyMail
Aren’t Nike made in poorer countries using slave labour? 🤔 so they can charge morons extortionate amounts for £10 trainers.,20200615,DailyMail
Aren’t Nike made in poorer countries using slave labour? 🤔 so they can charge morons extortionate amounts for £10 trainers.,20200615,DailyMail
Aren’t Nike made in poorer countries using slave labour? 🤔 so they can charge morons extortionate amounts for £10 trainers.,20200615,DailyMail
there is literally 4 active brains cells in that whole queue,20200615,DailyMail
there is literally 4 active brains cells in that whole queue,20200615,DailyMail
there is literally 4 active brains cells in that whole queue,20200615,DailyMail
there is literally 4 active brains cells in that whole queue,20200615,DailyMail
Did you hear the kid actually thanking Nike for letting him buy some trainers...,20200615,DailyMail
Did you hear the kid actually thanking Nike for letting him buy some trainers...,20200615,DailyMail
Did you hear the kid actually thanking Nike for letting him buy some trainers...,20200615,DailyMail
Did you hear the kid actually thanking Nike for letting him buy some trainers...,20200615,DailyMail
Nothing like risking death for a bargain,20200615,DailyMail
Nothing like risking death for a bargain,20200615,DailyMail
Nothing like risking death for a bargain,20200615,DailyMail
Nothing like risking death for a bargain,20200615,DailyMail
"My question is, how do people even have the money for shopping at the moment?",20200615,DailyMail
"My question is, how do people even have the money for shopping at the moment?",20200615,DailyMail
No need for an enquiry to find out why more Baem than white people get Covid.  <br>This is why.,20200615,DailyMail
No need for an enquiry to find out why more Baem than white people get Covid.  <br>This is why.,20200615,DailyMail
"My question is, how do people even have the money for shopping at the moment?",20200615,DailyMail
"My question is, how do people even have the money for shopping at the moment?",20200615,DailyMail
No need for an enquiry to find out why more Baem than white people get Covid.  <br>This is why.,20200615,DailyMail
No need for an enquiry to find out why more Baem than white people get Covid.  <br>This is why.,20200615,DailyMail
Perfect example of how low the human race has fallen.,20200615,DailyMail
Perfect example of how low the human race has fallen.,20200615,DailyMail
"This is why the world needs to burn,and a new one rise from its ashes.",20200615,DailyMail
"This is why the world needs to burn,and a new one rise from its ashes.",20200615,DailyMail
Those two French boys are trying so hard to look/sound cool. 😂 Y&#39;all need to help your parents with the mortgage/rent instead of buying $500 trainers,20200615,DailyMail
Those two French boys are trying so hard to look/sound cool. 😂 Y&#39;all need to help your parents with the mortgage/rent instead of buying $500 trainers,20200615,DailyMail
Perfect example of how low the human race has fallen.,20200615,DailyMail
Perfect example of how low the human race has fallen.,20200615,DailyMail
"This is why the world needs to burn,and a new one rise from its ashes.",20200615,DailyMail
"This is why the world needs to burn,and a new one rise from its ashes.",20200615,DailyMail
Those two French boys are trying so hard to look/sound cool. 😂 Y&#39;all need to help your parents with the mortgage/rent instead of buying $500 trainers,20200615,DailyMail
Those two French boys are trying so hard to look/sound cool. 😂 Y&#39;all need to help your parents with the mortgage/rent instead of buying $500 trainers,20200615,DailyMail
"Working in a hospital people don’t see the heartache of losing patients I see no social distancing and people going out to buy trainers, is it worth it",20200615,DailyMail
"Working in a hospital people don’t see the heartache of losing patients I see no social distancing and people going out to buy trainers, is it worth it",20200615,DailyMail
"Working in a hospital people don’t see the heartache of losing patients I see no social distancing and people going out to buy trainers, is it worth it",20200615,DailyMail
"Working in a hospital people don’t see the heartache of losing patients I see no social distancing and people going out to buy trainers, is it worth it",20200615,DailyMail
For anyone who cannot read between the lines. He just declared martial law.,20200329,Guardian
"They should ban flights , transport to and from China for a couple of years till they government will completely ban wild live markets and their health system will be transparent and it will be reviewed by UN all the time.",20200329,Guardian
Why did they upload the 15 minutes wait ?! Couldnt they just record straight away the speech,20200329,Guardian
"This woman was coughing into her hands last week, now she&#39;s just coughing into the air.<br>Take your own advice seriously ffs",20200329,Guardian
"Anybody else given any thought to what these conditions are going to mean for peoples mental well-being. Financially crippling the whole country. The most important thing is to get everybody tested to see if they have had it and are hopefully immune, NHS staff first as quickly as possible. So we can get back to some semblance of normality. Talking about months of lockdown is clearly unrealistic.",20200329,Guardian
This guy is awful,20200329,Guardian
"YES, BUT WHEN ARE THESE MILLIONS OF THINGS ARRIVING ??? PEOPLE IN UK CANNOT STAY AT HOME FOREVER. YOU NEED TO SPEED UP MATE",20200329,Guardian
The noose is tightening on my mental health,20200329,Guardian
Get the heading right. UK expected to tighten lockdown with false heading&#39;s like that the channel deserves to be shut down. This is false advertising .,20200329,Guardian
Foreign Aid must be suspended and those 15 billions to be available for British citizens,20200329,Guardian
Believe none that you hear and only half that you see!!,20200329,Guardian
Repeating the same old verse. no actual information. dodging questions as usual,20200329,Guardian
"All the best scientists, the finest army, the best of everyone. But as many planes as possible can land from all over the world everyday of the week. Give the public a free paid holiday and they’ll believe every word we say. Meanwhile 8000 people die EVERY DAY of starvation,  6000 people die of influenza, 10000 people die of cancer every day. I ask again how many of you people believe these clowns.",20200329,Guardian
"Just think about all the people who are not 70, not ill, not inactive and not unable to provide for their needs and stop trying to feed us biscuits",20200329,Guardian
"No job no money no food no hope, all I have is rope",20200329,Guardian
"another conference, another pr fluff job with little to no actual information",20200329,Guardian
Is Boris still alive?,20200329,Guardian
bla bla bla bla wash hand bla bla bla stay at home,20200329,Guardian
Government = Mind Control<br>Govern (Control)<br>Mente (Mind)<br>I do not consent,20200329,Guardian
why have the replaced Borris with James Cordon.....,20200329,Guardian
Keep your kids off school through fear of infection but take them to Primark.,20200615,Independent
That background music is going to give me the virus,20200615,Independent
I&#39;ll only be shocked when I see a queue outside a bookshop,20200615,Independent
You couldn&#39;t choose a worse sound to this video...,20200615,Independent
Do people really queue for Primark? 😩,20200615,Independent
Every village had an idiot now there&#39;s whole cities of them,20200615,Independent
So next stage of experiment begun 🤣,20200615,Independent
Little boost of endorphins are not compared to the poverty effect days later... idiots are going mental i swear.,20200615,Independent
Am I alone in finding BoJo&#39;s staccato way of speaking annoying and affected?,20200615,Independent
Second wave a comin.....,20200615,Independent
That Waterstones employee standing outside didn&#39;t have a mask on..  Boris looks elated now he&#39;s got people spending money again.,20200615,Independent
The world is a stage and we are being played,20200615,Independent
"Shop with confidence?Tried that, but all shops only accept money as payment.",20200615,Independent
The greatest scam in history continues!,20200615,Independent
Boris is being controlled even more then I thought they could control him.,20200615,Independent
"Absolute sheep, doing exactly what the gov. wants them to do. It’s coming.",20200615,Independent
What a sad sad sight..victims of consumism...,20200615,Independent
Looks even less fun than shopping did before,20200615,Independent
"Consume, consume, compare and consume :)",20200615,Independent
"I can&#39;t believe how desperate these people are. No one can be needing clothes, that much, not even good clothing.",20200615,Independent
There is only one way out of this and that is to remove all of these pathological liars from office and straight to a jail cell to await common law trials for crimes against humanity.,20200930,Guardian
"AGENDA 21/30, NEW WORLD ORDER, NEW NORMAL....THIS IS NOT ABOUT A VIRUS PEOPLE!",20200930,Guardian
There won&#39;t be a &quot;human cost&quot; to MPs as they still have their jobs &amp; large pay cheques....,20200930,Guardian
No government in history has ever eliminated a virus what makes Boris and co think they can.,20200930,Guardian
"This is like a &quot;Carry On&quot; film - <br>&quot;Carry On Boris&quot;. <br>Or maybe, &quot;Borat Johnson: The Movie&quot;.",20200930,Guardian
"&quot;However the government also admit that they don&#39;t know what those measures specifically are, that just stuff will happen.&quot;",20200930,Guardian
Love to topple this government. All parties! They represent their pockets whilst slashing the peoples,20200930,Guardian
